-0.01621741106531535,-0.013450870042215221,0.04180841202838401,0.024475024184371127,-0.015834291117353592,-0.018570209311741685,-0.016887852448324563,0.05082591658278299,-0.017917614568967566,0.043247382471515564
-0.006755654205045403,-0.006301482992477645,-0.0033345327895003725,0.003277421806818913,-0.005588026189260443,-0.003747312842777492,-0.007152103567219895,-0.0028921037552201625,-0.009507773973989572,-0.00685385939508764
-0.015358563668653954,-0.01147521462398775,0.0262371534873671,0.029678977530904885,-0.012804105158155419,-0.0036795637732759748,-0.00857624846217299,0.03438501404005874,-0.016170115267869687,0.0345220586974017
-0.016413848924006064,-0.01626267165628883,0.04695268358448031,0.013039363743415104,-0.015411103704804072,-0.017143875824720697,-0.015920250412288395,0.048790756429834874,-0.01565518462629684,0.035603290282657636
0.006929516617075157,0.017994807957037028,0.006761878139376674,0.012274720771880151,0.013211754016727764,0.00540316506626479,0.0036109758706638923,0.0059662657506370075,0.011105476614787946,0.0052582187816488934
-0.019101230381699925,-0.01762087279064573,0.07543950575503088,0.04577590384204293,-0.01693480403252925,-0.018755356502304824,-0.020610507940815797,0.11236447857944175,-0.021181785120903393,0.09382708870098923
0.06893840067711439,0.05196892771778169,-0.011512327972310991,-0.010588104077014838,0.04522011103865579,0.027028575088713692,0.03556573446815455,-0.014710706210820018,0.06734628559370302,-0.01734121539441373
0.03783573971774934,0.04114312822173596,-0.00831102694608169,-0.01381234860698722,0.06813635062126212,0.02891572401000298,0.042518134282636726,-0.013150842081052595,0.0485612612212251,-0.014503592980394898
-0.002368542027619192,-0.001070224175596504,-0.008381385210394419,-0.008837921275501516,0.006633113330730517,0.003603790513407555,0.017969712257274662,-0.003986241580394457,0.0077232581146337645,-0.005477358661448276
0.01033443950104773,0.01944066976892498,-0.005908021611093001,-0.0044837043542608375,0.027343648823684813,0.014213517297632863,0.03051270161329904,-0.00526220405873183,0.02305750550384629,-0.005979442945439678
0.027457272850256006,0.029685218285317245,-0.011282310569750143,-0.011569395890484696,0.028356733841606408,0.023100672101378963,0.01978545928786105,-0.013859001256529837,0.032221489413047845,-0.016534495702157884
0.02778466928140724,0.028871466913802376,-0.011707166242715478,-0.013132665965622821,0.047630996904089486,0.021882802739384127,0.02384699869838319,-0.012563899341017397,0.03320416100430884,-0.013572762566253517
0.022153450665606398,0.01642543031197262,-0.010086220076433696,-0.013782612491427537,0.04210391281897294,0.014762107100333226,0.012271611378395001,-0.010417092471214785,0.019995226591544533,-0.00983251672034002
0.05590802271729613,0.04808907742859487,-0.01249193149851134,-0.015694219920264915,0.08122951268832496,0.04619630279506484,0.03973478521601412,-0.015230660920742505,0.052994709795751556,-0.017781244317462384
0.024838101401046322,0.03665296440391301,-0.008219019985057344,-0.011187074404717225,0.047554053738171405,0.028016036733574376,0.03545822313081721,-0.009338904177019713,0.04236814491351039,-0.00922888730026046
0.017537160986374336,0.011855344484447302,-0.009428640913818556,-0.006446287981200533,0.011672890698365844,0.014926684041143355,0.007003555848864779,-0.010901958212982987,0.012202412344567684,-0.010571539655203778
