1.997279171305823,1.9950008684987603,1.9738979293994805,1.9843195140139624,1.9979852620185339,1.9946763006481945,1.99520867168973,1.97246908802633,1.997028028445772,1.9770795289602305
1.9937845022063923,1.993134034799605,1.9922757282960395,1.990590380501292,1.9938749913434237,1.9923418298241347,1.9929393238075759,1.9931510863806974,1.9942621856747256,1.9939697075532457
1.9967341311710494,1.9946503985444313,1.9816537863776431,1.9842789779029273,1.9970875429943291,1.9927828303784199,1.9939622683671465,1.9801952967962761,1.9965667730538992,1.981277605220622
1.9970401697493982,1.9955947812874486,1.9732677102812852,1.9878143557938333,1.9976171972186103,1.9945616674765911,1.9946791985651466,1.9757945438628788,1.9961612738082968,1.9815630697456832
1.9902315400444193,1.9888169818703076,1.988385537288739,1.9882267058888488,1.9881372843230043,1.9911527916324079,1.9914167006251569,1.9894390195334368,1.9893370594208457,1.989792021616073
1.9984275446379125,1.9961527259456548,1.9618435023981584,1.9814673093736965,1.998609817968231,1.9948197044981608,1.9962949295654875,1.954476835275155,1.9979268851068575,1.9647276537350264
1.9722393862906376,1.9812347245104385,1.9978161569825286,1.995309692393818,1.9773928700590186,1.987511502652072,1.9854031770249632,1.9986207492513874,1.9765773498258885,1.9986018064078628
1.979954473118154,1.98301514696929,1.9966385836419867,1.9960347995524255,1.9712576017564514,1.987707053356572,1.9845490679752247,1.9980357605792025,1.9795307359980265,1.9977174489608363
1.9917617329361632,1.9921571930120063,1.9956014718737778,1.9944238385880013,1.989645452283669,1.9913285624955328,1.989502403888679,1.9930534004110325,1.9902781555866813,1.993131373978627
1.9880601234647064,1.987928744501701,1.9949757118531173,1.9935959933548733,1.9827278859742945,1.9899911754934958,1.9870660826530515,1.994561521496549,1.986566147909229,1.9945214114414767
1.983207226008033,1.9857754816659035,1.9976909306601045,1.9954536654778408,1.9823033931214205,1.988647494905567,1.9886290525565702,1.9979985647676766,1.9840740171289637,1.9981328289738336
1.983344214705008,1.9857934657311445,1.9981089710539544,1.9958450486188717,1.9771799824047072,1.9888560823237,1.9879350889536573,1.9976514038600988,1.9839827797987035,1.9975030592767087
1.984743248206031,1.9882239463530946,1.9970254103530956,1.9960627554910704,1.9786817380866273,1.9897628082339884,1.9894533671045735,1.9963007074718497,1.9864985647016284,1.9955752998615497
1.975043282598938,1.9825690544241676,1.9986009581485824,1.9968242053699166,1.9673384169879218,1.9854359679332807,1.985508078499822,1.9990738618645245,1.9790897555684337,1.9991377806181823
1.9838193031647302,1.984659592349491,1.9958103062749721,1.9952349102579425,1.9769581175601538,1.988221329232313,1.9861058306908819,1.995861120608358,1.9818826316225209,1.995196622430346
1.9856351320629333,1.989081917855808,1.9964338367468653,1.9933660557595174,1.9887156718657422,1.9896216520932692,1.9903397535311917,1.996564459589944,1.9886037816183812,1.9958502779346703
1.9930354363527196,1.9916053892541261,1.9941229094496637,1.9926524804256012,1.9923270672545446,1.9909482500909197,1.9910815124806376,1.9943233180166742,1.9925202284988248,1.9927462881601257
